wafer_id,die_row,die_col,routed_to_model_b,attention_rank,block_start,block_end,attention_weight,mean_signal,max_signal
W_N_0015,19,40,True,3,4,6,9.552249660513627e-19,90.69999694824219,96.56999969482422
W_N_0015,20,26,True,1,0,2,1.0,115.29499816894531,115.75
W_N_0015,20,26,True,2,2,4,9.858290977521762e-19,93.50999450683594,98.3499984741211
W_N_0015,20,26,True,3,4,6,9.33252389725532e-22,99.31500244140625,99.54000091552734
W_N_0015,20,27,True,1,0,2,1.0,99.94499969482422,103.08999633789062
W_N_0015,20,27,True,2,2,4,3.6554050945894153e-16,93.41000366210938,95.7699966430664
W_N_0015,20,27,True,3,4,6,6.990911090488553e-22,100.95999908447266,110.93000030517578
W_N_0015,20,41,True,1,0,2,1.0,104.61000061035156,106.05999755859375
W_N_0015,20,41,True,2,2,4,4.742045133776236e-16,110.20999908447266,112.63999938964844
W_N_0015,20,41,True,3,4,6,2.0906910386212438e-24,104.31999969482422,109.95999908447266
W_N_0015,21,8,True,1,0,2,1.0,94.69499969482422,108.19999694824219
W_N_0015,21,8,True,2,2,4,1.1507344929099616e-14,101.42500305175781,111.02999877929688
W_N_0015,21,8,True,3,4,6,5.709185235368828e-16,124.77000427246094,126.43000030517578
W_N_0015,21,22,True,1,0,2,1.0,104.69000244140625,105.25
W_N_0015,21,22,True,2,2,4,1.8648396067168578e-18,96.01499938964844,104.8499984741211
W_N_0015,21,22,True,3,4,6,7.543439018826138e-25,97.41000366210938,101.63999938964844
W_N_0015,21,24,True,1,0,2,1.0,86.3499984741211,95.98999786376953
W_N_0015,21,24,True,2,2,4,3.0285753831009454e-13,101.61499786376953,115.52999877929688
W_N_0015,21,24,True,3,4,6,1.2784698368053591e-20,102.4949951171875,114.5199966430664
W_N_0015,21,25,True,1,0,2,1.0,104.41000366210938,111.41000366210938
W_N_0015,21,25,True,2,2,4,2.063566181666331e-19,100.21499633789062,106.93000030517578
W_N_0015,21,25,True,3,4,6,2.3779194357319666e-23,115.94499969482422,117.08000183105469
W_N_0015,22,2,True,1,0,2,1.0,106.08500671386719,112.51000213623047
W_N_0015,22,2,True,2,2,4,3.225750067314395e-15,101.94000244140625,106.87999725341797
W_N_0015,22,2,True,3,4,6,1.065322889254233e-23,94.30500030517578,98.30000305175781
W_N_0015,22,3,True,1,0,2,1.0,98.29499816894531,105.37000274658203
W_N_0015,22,3,True,2,2,4,8.953626143455573e-15,103.5999984741211,106.98999786376953
W_N_0015,22,3,True,3,4,6,8.585205795698439e-21,97.2699966430664,102.69999694824219
W_N_0015,22,6,True,1,0,2,1.0,101.12000274658203,101.9800033569336
W_N_0015,22,6,True,2,2,4,5.120549166973132e-13,109.63999938964844,112.44999694824219
W_N_0015,22,6,True,3,4,6,1.751037797639477e-20,102.1199951171875,110.31999969482422
W_N_0015,22,17,True,1,0,2,1.0,116.38999938964844,121.16999816894531
W_N_0015,22,17,True,2,2,4,9.513816160917423e-18,94.30500030517578,103.56999969482422
W_N_0015,22,17,True,3,4,6,6.626098186864527e-26,98.32499694824219,100.05999755859375
W_N_0015,22,24,False,1,0,2,1.0,108.03500366210938,110.62000274658203
W_N_0015,22,24,False,2,2,4,2.2433856205209807e-17,107.57499694824219,115.63999938964844
W_N_0015,22,24,False,3,4,6,3.8576942547256797e-25,102.21499633789062,106.55999755859375
W_N_0015,22,25,True,1,0,2,1.0,106.17500305175781,113.05000305175781
W_N_0015,22,25,True,2,2,4,1.4331109253273118e-16,101.91000366210938,106.68000030517578
W_N_0015,22,25,True,3,1998,2000,1.880090100001458e-25,95.91000366210938,101.08000183105469
W_N_0015,22,30,True,1,0,2,1.0,109.27000427246094,113.55000305175781
W_N_0015,22,30,True,2,2,4,4.0260873587359865e-16,105.15499877929688,108.54000091552734
W_N_0015,22,30,True,3,4,6,5.0398007138952715e-23,98.73999786376953,108.41999816894531
W_N_0015,22,34,True,1,0,2,1.0,103.93000030517578,115.66999816894531
W_N_0015,22,34,True,2,2,4,1.8632800380738446e-13,101.07499694824219,108.08999633789062
W_N_0015,22,34,True,3,4,6,7.793192960758559e-20,98.43000030517578,107.51000213623047
W_N_0015,22,39,True,1,0,2,1.0,90.19000244140625,99.70999908447266
W_N_0015,22,39,True,2,2,4,1.964961769413808e-14,97.55500030517578,101.02999877929688
W_N_0015,22,39,True,3,1998,2000,1.715733972443526e-22,106.60000610351562,108.62000274658203
W_N_0015,23,1,True,1,0,2,1.0,100.04499816894531,110.26000213623047
W_N_0015,23,1,True,2,2,4,2.511161256335586e-16,106.14500427246094,113.18000030517578
W_N_0015,23,1,True,3,4,6,1.521547744822381e-21,109.22999572753906,110.56999969482422
W_N_0015,23,7,True,1,0,2,1.0,106.69000244140625,115.36000061035156
W_N_0015,23,7,True,2,2,4,6.495981699276935e-18,83.97000122070312,85.08999633789062
W_N_0015,23,7,True,3,4,6,5.820524992195472e-23,93.81999969482422,100.26000213623047
W_N_0015,23,13,True,1,0,2,1.0,103.13999938964844,106.81999969482422
W_N_0015,23,13,True,2,2,4,2.0333076720816315e-14,101.41999816894531,110.05000305175781
W_N_0015,23,13,True,3,1998,2000,1.0284552034805776e-21,106.94499969482422,110.58999633789062
W_N_0015,23,16,True,1,0,2,1.0,79.30999755859375,92.27999877929688
W_N_0015,23,16,True,2,2,4,3.553388250310263e-09,101.44000244140625,109.37999725341797
W_N_0015,23,16,True,3,4,6,3.5701439227891e-15,111.99000549316406,123.37000274658203
W_N_0015,23,17,True,1,0,2,1.0,108.26499938964844,117.61000061035156
W_N_0015,23,17,True,2,2,4,5.2733875780998786e-17,98.67500305175781,102.41999816894531
W_N_0015,23,17,True,3,4,6,5.618260480543888e-20,108.11500549316406,115.2300033569336
W_N_0015,23,19,True,1,0,2,1.0,98.93000030517578,110.30999755859375
W_N_0015,23,19,True,2,2,4,2.6133646435040278e-14,105.01499938964844,111.37999725341797
W_N_0015,23,19,True,3,4,6,1.5475353157701396e-17,119.97999572753906,122.56999969482422
W_N_0015,23,24,True,1,0,2,1.0,87.65499877929688,92.2699966430664
W_N_0015,23,24,True,2,2,4,3.582794597025568e-13,93.2449951171875,101.20999908447266
W_N_0015,23,24,True,3,4,6,7.061034979566502e-19,93.43499755859375,96.04000091552734
W_N_0015,23,36,True,1,0,2,1.0,104.61000061035156,106.2699966430664
W_N_0015,23,36,True,2,2,4,1.0879111603549416e-14,97.125,100.86000061035156
W_N_0015,23,36,True,3,4,6,2.964129669897603e-20,97.83000183105469,101.91000366210938
W_N_0015,24,3,True,1,0,2,1.0,102.01499938964844,103.9000015258789
W_N_0015,24,3,True,2,2,4,6.295101430148914e-14,104.7449951171875,109.47000122070312
W_N_0015,24,3,True,3,4,6,1.0627586621719323e-21,112.68499755859375,122.37000274658203
W_N_0015,24,7,True,1,0,2,1.0,107.875,113.23999786376953
W_N_0015,24,7,True,2,2,4,1.1613341176281141e-17,109.26499938964844,119.48999786376953
W_N_0015,24,7,True,3,1998,2000,6.58699486948269e-23,99.3800048828125,100.9000015258789
W_N_0015,24,10,True,1,0,2,1.0,100.83499908447266,102.1500015258789
W_N_0015,24,10,True,2,2,4,1.9526454656684333e-16,95.97999572753906,97.06999969482422
W_N_0015,24,10,True,3,4,6,1.289912737552133e-21,105.96000671386719,109.01000213623047
W_N_0015,24,17,True,1,0,2,1.0,99.75999450683594,105.75
W_N_0015,24,17,True,2,2,4,2.805683643584706e-14,94.05500030517578,95.37999725341797
W_N_0015,24,17,True,3,4,6,6.150855064349904e-19,111.44999694824219,112.37999725341797
W_N_0015,24,37,True,1,0,2,1.0,94.19000244140625,98.55000305175781
W_N_0015,24,37,True,2,2,4,2.3399325012329886e-12,108.19000244140625,111.97000122070312
W_N_0015,24,37,True,3,4,6,5.397877916492167e-20,109.69999694824219,113.2300033569336
W_N_0015,24,40,True,1,0,2,1.0,101.81500244140625,105.23999786376953
W_N_0015,24,40,True,2,2,4,2.3846317393725345e-16,88.66999816894531,90.01000213623047
W_N_0015,24,40,True,3,4,6,9.285583013080069e-21,98.95999908447266,104.5199966430664
W_N_0015,25,3,True,1,0,2,1.0,109.02999877929688,110.87999725341797
W_N_0015,25,3,True,2,2,4,9.027593772030588e-17,97.7449951171875,101.69999694824219
W_N_0015,25,3,True,3,4,6,4.3295242387862044e-23,107.52999877929688,112.12000274658203
W_N_0015,25,28,True,1,0,2,1.0,99.19000244140625,110.06999969482422
W_N_0015,25,28,True,2,2,4,8.917188480130588e-15,99.83999633789062,103.23999786376953
W_N_0015,25,28,True,3,4,6,3.5093286424501105e-22,97.55000305175781,98.97000122070312
W_N_0015,25,36,True,1,0,2,1.0,93.25,96.0999984741211
W_N_0015,25,36,True,2,2,4,1.1152699645622529e-15,77.28500366210938,80.52999877929688
W_N_0015,25,36,True,3,4,6,1.0004634479024937e-19,88.17500305175781,89.05000305175781
W_N_0015,25,38,True,1,0,2,1.0,101.5,102.12999725341797
W_N_0015,25,38,True,2,2,4,3.300494054525127e-16,97.56999969482422,108.0199966430664
W_N_0015,25,38,True,3,4,6,2.1243124876169896e-23,99.69500732421875,102.16000366210938
W_N_0015,25,40,True,1,0,2,1.0,113.8499984741211,113.94999694824219
W_N_0015,25,40,True,2,2,4,3.3181696204310747e-15,105.875,106.7300033569336
W_N_0015,25,40,True,3,4,6,1.3192923978412495e-23,95.16499328613281,108.33999633789062
W_N_0015,26,2,True,1,0,2,1.0,132.70001220703125,138.57000732421875
W_N_0015,26,2,True,2,2,4,2.8934701312898247e-18,117.05000305175781,127.01000213623047
W_N_0015,26,2,True,3,1704,1706,1.0793725691526557e-26,95.15499877929688,99.56999969482422
W_N_0015,26,4,True,1,0,2,1.0,97.83499908447266,105.52999877929688
W_N_0015,26,4,True,2,2,4,1.2434899030605573e-12,98.03999328613281,102.48999786376953
W_N_0015,26,4,True,3,4,6,2.0812203355885323e-18,102.39500427246094,103.9800033569336
W_N_0015,26,13,True,1,0,2,1.0,114.03500366210938,117.73999786376953
W_N_0015,26,13,True,2,2,4,1.286590361429963e-14,116.06999969482422,118.33000183105469
W_N_0015,26,13,True,3,1998,2000,5.75752441460286e-22,94.76000213623047,105.61000061035156
W_N_0015,26,23,True,1,0,2,1.0,92.41000366210938,101.52999877929688
W_N_0015,26,23,True,2,2,4,3.7691102680332406e-16,92.0,103.1500015258789
W_N_0015,26,23,True,3,4,6,4.1996357032777957e-22,102.66000366210938,107.66999816894531
W_N_0015,26,24,True,1,0,2,1.0,96.93499755859375,102.7300033569336
W_N_0015,26,24,True,2,2,4,5.5836403412674006e-15,94.4749984741211,98.02999877929688
W_N_0015,26,24,True,3,4,6,4.990864200956429e-22,106.47999572753906,109.04000091552734
W_N_0015,26,32,True,1,0,2,1.0,103.38999938964844,112.73999786376953
W_N_0015,26,32,True,2,2,4,1.655291775501909e-14,109.48500061035156,114.80999755859375
W_N_0015,26,32,True,3,4,6,3.314770562206551e-20,106.93499755859375,108.62999725341797
W_N_0015,26,36,True,1,0,2,1.0,85.52999877929688,91.9000015258789
W_N_0015,26,36,True,2,2,4,1.9791762673193602e-10,102.77999877929688,105.44999694824219
W_N_0015,26,36,True,3,4,6,1.4505895825428023e-17,114.25,119.66000366210938
W_N_0015,27,11,True,1,0,2,1.0,114.11000061035156,116.47000122070312
W_N_0015,27,11,True,2,2,4,1.4500979063867007e-16,107.2550048828125,112.30000305175781
W_N_0015,27,11,True,3,500,502,1.5504472527927982e-26,105.55000305175781,111.95999908447266
W_N_0015,27,14,True,1,0,2,1.0,106.58999633789062,109.26000213623047
W_N_0015,27,14,True,2,2,4,3.2461626296069815e-14,113.62999725341797,114.98999786376953
W_N_0015,27,14,True,3,1998,2000,5.804551323073748e-26,106.41000366210938,115.62000274658203
W_N_0015,27,20,True,1,0,2,1.0,97.83499908447266,98.62999725341797
W_N_0015,27,20,True,2,2,4,2.905207865540983e-16,104.80500030517578,110.5999984741211
W_N_0015,27,20,True,3,4,6,1.5518476776217538e-21,102.08499908447266,108.11000061035156
W_N_0015,27,31,True,1,0,2,1.0,89.67500305175781,96.75
W_N_0015,27,31,True,2,2,4,1.6402414908071872e-13,106.13999938964844,112.56999969482422
W_N_0015,27,31,True,3,4,6,7.490508818668524e-24,104.35499572753906,112.6500015258789
W_N_0015,27,33,True,1,0,2,1.0,111.29000091552734,112.25
W_N_0015,27,33,True,2,2,4,2.110140810999625e-13,115.0,120.44000244140625
W_N_0015,27,33,True,3,1998,2000,8.616402783253906e-22,113.71499633789062,117.0
W_N_0015,28,15,True,1,0,2,1.0,108.27499389648438,110.44999694824219
W_N_0015,28,15,True,2,2,4,8.120825149660158e-17,95.77000427246094,97.11000061035156
W_N_0015,28,15,True,3,4,6,9.222687474289139e-26,90.44499969482422,94.97000122070312
W_N_0015,28,16,True,1,0,2,1.0,109.48999786376953,119.94999694824219
W_N_0015,28,16,True,2,2,4,1.6330887246906057e-18,90.19000244140625,99.41999816894531
W_N_0015,28,16,True,3,4,6,6.862755398398989e-23,97.3800048828125,98.91000366210938
W_N_0015,28,20,True,1,0,2,1.0,93.6300048828125,98.86000061035156
W_N_0015,28,20,True,2,2,4,2.1219411996823215e-14,86.43499755859375,93.94999694824219
W_N_0015,28,20,True,3,4,6,1.187039648518261e-16,112.60499572753906,115.02999877929688
W_N_0015,28,28,True,1,0,2,1.0,94.8499984741211,96.37999725341797
W_N_0015,28,28,True,2,2,4,8.977854050462586e-12,97.5050048828125,105.13999938964844
W_N_0015,28,28,True,3,4,6,1.1605667111545757e-19,92.41000366210938,102.69999694824219
W_N_0015,28,29,True,1,0,2,1.0,102.21000671386719,102.62000274658203
W_N_0015,28,29,True,2,2,4,7.701286732355382e-19,87.58000183105469,90.0
W_N_0015,28,29,True,3,4,6,5.039937660148418e-22,92.20999908447266,92.43000030517578
W_N_0015,28,30,True,1,0,2,1.0,92.13999938964844,99.19999694824219
W_N_0015,28,30,True,2,2,4,1.6022409093929824e-11,97.05000305175781,97.58999633789062
W_N_0015,28,30,True,3,4,6,1.697890984456199e-18,102.5999984741211,116.41999816894531
W_N_0015,28,41,True,1,0,2,1.0,91.45500183105469,100.37999725341797
W_N_0015,28,41,True,2,2,4,1.3996206401972397e-14,97.18000030517578,97.20999908447266
W_N_0015,28,41,True,3,4,6,1.9941574564670065e-19,107.5,110.61000061035156
W_N_0015,29,4,True,1,0,2,1.0,100.70500183105469,107.62000274658203
W_N_0015,29,4,True,2,2,4,7.173601439635475e-18,95.36500549316406,105.9000015258789
W_N_0015,29,4,True,3,4,6,8.571101720019556e-21,104.0250015258789,104.69000244140625
W_N_0015,29,13,True,1,0,2,1.0,87.0,95.58999633789062
W_N_0015,29,13,True,2,2,4,2.484056890237718e-15,79.47999572753906,80.69999694824219
W_N_0015,29,13,True,3,4,6,4.33516854588369e-19,89.03500366210938,95.54000091552734
W_N_0015,29,20,True,1,0,2,1.0,100.48500061035156,103.62000274658203
W_N_0015,29,20,True,2,2,4,3.5441044359246082e-15,97.30999755859375,98.1500015258789
W_N_0015,29,20,True,3,4,6,4.111910786033266e-21,100.45500183105469,104.44000244140625
W_N_0015,29,35,True,1,0,2,1.0,114.1199951171875,118.43000030517578
W_N_0015,29,35,True,2,2,4,3.6911994563466934e-20,103.86000061035156,107.70999908447266
W_N_0015,29,35,True,3,4,6,4.928892668748851e-25,110.61499786376953,120.05999755859375
W_N_0015,29,38,True,1,0,2,1.0,98.51499938964844,102.70999908447266
W_N_0015,29,38,True,2,2,4,1.399678640778303e-15,88.07499694824219,88.73999786376953
W_N_0015,29,38,True,3,4,6,1.0777136675942362e-20,104.36000061035156,107.93000030517578
W_N_0015,29,39,True,1,0,2,1.0,101.53999328613281,103.23999786376953
W_N_0015,29,39,True,2,2,4,6.0104001040495875e-15,105.68000030517578,108.77999877929688
W_N_0015,29,39,True,3,4,6,2.3222414752692865e-23,93.37000274658203,101.94000244140625
W_N_0015,30,10,True,1,0,2,1.0,98.35499572753906,102.8499984741211
W_N_0015,30,10,True,2,2,4,2.643362438659036e-11,106.38499450683594,110.56999969482422
W_N_0015,30,10,True,3,4,6,5.888486936902072e-22,94.61500549316406,96.44000244140625
W_N_0015,30,20,True,1,0,2,1.0,98.5999984741211,100.23999786376953
W_N_0015,30,20,True,2,2,4,1.7874262047681486e-14,104.35000610351562,104.97000122070312
W_N_0015,30,20,True,3,4,6,6.650088595770991e-23,97.49500274658203,102.83000183105469
W_N_0015,30,33,True,1,0,2,1.0,106.51499938964844,108.7699966430664
W_N_0015,30,33,True,2,2,4,3.159862169556209e-14,103.19499969482422,105.8499984741211
W_N_0015,30,33,True,3,4,6,2.681779347864419e-23,89.64500427246094,90.01000213623047
W_N_0015,30,35,True,1,0,2,1.0,107.875,115.51000213623047
W_N_0015,30,35,True,2,2,4,6.8130822142797505e-18,94.7449951171875,97.16999816894531
W_N_0015,30,35,True,3,4,6,1.95245125080554e-24,101.58999633789062,105.48999786376953
W_N_0015,30,37,True,1,0,2,1.0,102.93499755859375,104.91999816894531
W_N_0015,30,37,True,2,2,4,3.462375073876988e-15,102.28500366210938,104.45999908447266
W_N_0015,30,37,True,3,4,6,2.8458412784141745e-18,126.2750015258789,127.05000305175781
W_N_0015,31,2,True,1,0,2,1.0,95.55500030517578,101.23999786376953
W_N_0015,31,2,True,2,2,4,1.1100287152670564e-14,89.99000549316406,91.56999969482422
W_N_0015,31,2,True,3,4,6,2.3478740001638828e-18,104.3800048828125,114.0
W_N_0015,31,6,True,1,0,2,1.0,94.58000183105469,98.0
W_N_0015,31,6,True,2,2,4,2.2038282792647204e-14,95.01000213623047,97.2300033569336
W_N_0015,31,6,True,3,4,6,1.7120874458697462e-20,97.33999633789062,102.26000213623047
W_N_0015,31,11,True,1,0,2,1.0,94.81500244140625,96.11000061035156
W_N_0015,31,11,True,2,2,4,2.1777030726659666e-15,98.7449951171875,107.37999725341797
W_N_0015,31,11,True,3,4,6,5.882803351852136e-23,109.45500183105469,117.75
W_N_0015,31,19,True,1,0,2,1.0,105.02999877929688,107.18000030517578
W_N_0015,31,19,True,2,2,4,2.9345493727074914e-14,112.55000305175781,115.08000183105469
W_N_0015,31,19,True,3,4,6,7.270395547748474e-22,103.24000549316406,113.01000213623047
W_N_0015,31,32,True,1,0,2,1.0,105.30500030517578,111.19999694824219
W_N_0015,31,32,True,2,2,4,7.311109827083922e-15,96.54000091552734,107.91999816894531
W_N_0015,31,32,True,3,4,6,3.767792342101269e-21,92.65499877929688,94.18000030517578
W_N_0015,32,2,True,1,0,2,1.0,107.33499908447266,110.58000183105469
W_N_0015,32,2,True,2,2,4,6.328038136896308e-14,117.52499389648438,118.37999725341797
W_N_0015,32,2,True,3,1998,2000,8.704848100898858e-21,97.875,99.75
W_N_0015,32,5,True,1,0,2,1.0,92.52999877929688,95.70999908447266
W_N_0015,32,5,True,2,2,4,1.4815690449650198e-13,102.62000274658203,109.62000274658203
W_N_0015,32,5,True,3,4,6,4.0216257185395935e-21,103.30500030517578,106.44999694824219
W_N_0015,32,11,True,1,0,2,1.0,116.09500122070312,117.5
W_N_0015,32,11,True,2,2,4,6.566667922214286e-17,95.28999328613281,95.94999694824219
W_N_0015,32,11,True,3,4,6,9.322129613532637e-23,98.43499755859375,104.02999877929688
W_N_0015,32,12,True,1,0,2,1.0,110.56999969482422,112.58999633789062
W_N_0015,32,12,True,2,2,4,1.446319980623269e-15,100.6300048828125,107.27999877929688
W_N_0015,32,12,True,3,4,6,6.132384048570174e-22,98.43000030517578,105.1500015258789
W_N_0015,32,13,True,1,0,2,1.0,101.8949966430664,101.94999694824219
W_N_0015,32,13,True,2,2,4,1.4378529863429558e-16,90.54000091552734,92.01000213623047
W_N_0015,32,13,True,3,4,6,2.4474680952633287e-22,83.43499755859375,89.7699966430664
W_N_0015,32,19,True,1,0,2,1.0,104.80500030517578,107.27999877929688
W_N_0015,32,19,True,2,2,4,1.3844435885516319e-15,106.92999267578125,116.0199966430664
W_N_0015,32,19,True,3,4,6,9.869855303778035e-24,98.23999786376953,104.88999938964844
W_N_0015,32,34,True,1,0,2,1.0,102.45500183105469,107.58000183105469
W_N_0015,32,34,True,2,2,4,6.7560766653189646e-15,118.5050048828125,118.91000366210938
W_N_0015,32,34,True,3,1998,2000,2.0565188414541372e-25,101.30000305175781,112.4800033569336
W_N_0015,32,37,True,1,0,2,1.0,101.90499877929688,109.97000122070312
W_N_0015,32,37,True,2,2,4,1.1016257249138201e-14,101.56500244140625,104.70999908447266
W_N_0015,32,37,True,3,4,6,5.1568643047406375e-20,112.79499816894531,122.94999694824219
W_N_0015,32,39,True,1,0,2,1.0,106.88999938964844,109.94000244140625
W_N_0015,32,39,True,2,2,4,4.28809602366877e-19,88.72500610351562,93.30000305175781
W_N_0015,32,39,True,3,4,6,6.122564055586493e-23,87.74500274658203,93.19000244140625
W_N_0015,33,4,True,1,0,2,1.0,113.86500549316406,116.62000274658203
W_N_0015,33,4,True,2,2,4,3.419542947074943e-16,111.1300048828125,113.93000030517578
W_N_0015,33,4,True,3,4,6,1.252493139445636e-22,107.93499755859375,114.0999984741211
W_N_0015,33,6,True,1,0,2,1.0,101.53500366210938,105.4800033569336
W_N_0015,33,6,True,2,2,4,5.823444591129823e-12,107.19999694824219,107.6500015258789
W_N_0015,33,6,True,3,4,6,2.232336876021291e-19,103.26499938964844,106.23999786376953
W_N_0015,33,9,True,1,0,2,1.0,105.83999633789062,105.91999816894531
W_N_0015,33,9,True,2,2,4,5.978712533730168e-13,98.30999755859375,110.12999725341797
W_N_0015,33,9,True,3,4,6,1.3341362357226123e-23,95.125,97.26000213623047
W_N_0015,33,15,True,1,0,2,1.0,84.50499725341797,96.69999694824219
W_N_0015,33,15,True,2,2,4,1.4078343525680825e-11,85.03500366210938,86.68000030517578
W_N_0015,33,15,True,3,4,6,1.1176635737920751e-15,99.45500183105469,106.37999725341797
W_N_0015,33,25,True,1,0,2,1.0,103.02000427246094,111.95999908447266
W_N_0015,33,25,True,2,2,4,1.2087273659733798e-14,100.7300033569336,105.91000366210938
W_N_0015,33,25,True,3,4,6,1.1599391028847127e-25,85.10499572753906,93.3499984741211
W_N_0015,33,30,True,1,0,2,1.0,100.99500274658203,112.91000366210938
W_N_0015,33,30,True,2,2,4,1.4370977823550957e-14,105.19000244140625,106.87999725341797
W_N_0015,33,30,True,3,4,6,7.085729595665263e-25,86.23999786376953,90.08999633789062
W_N_0015,33,31,True,1,0,2,1.0,112.55499267578125,113.83999633789062
W_N_0015,33,31,True,2,2,4,4.4448573376594094e-17,96.69000244140625,99.7300033569336
W_N_0015,33,31,True,3,4,6,5.499886229490022e-22,98.625,105.16999816894531
W_N_0015,33,37,True,1,0,2,1.0,97.11499786376953,102.44999694824219
W_N_0015,33,37,True,2,2,4,1.9648492834384128e-14,96.80500030517578,103.37000274658203
W_N_0015,33,37,True,3,4,6,2.267350324673474e-21,93.73500061035156,94.0199966430664
W_N_0015,34,11,True,1,0,2,1.0,106.66999816894531,108.5
W_N_0015,34,11,True,2,2,4,1.9462563887915227e-17,103.38499450683594,108.68000030517578
W_N_0015,34,11,True,3,4,6,8.482231301009999e-23,119.63500213623047,134.86000061035156
W_N_0015,34,14,True,1,0,2,1.0,100.58000183105469,103.98999786376953
W_N_0015,34,14,True,2,2,4,1.4988260707159053e-15,99.06500244140625,100.66999816894531
W_N_0015,34,14,True,3,4,6,1.2444016984774755e-22,109.16999816894531,120.88999938964844
W_N_0015,34,15,True,1,0,2,1.0,99.80999755859375,107.11000061035156
W_N_0015,34,15,True,2,2,4,1.112045627769411e-15,103.30500030517578,109.68000030517578
W_N_0015,34,15,True,3,4,6,1.2667235058389879e-25,104.83999633789062,110.69000244140625
W_N_0015,34,19,True,1,0,2,1.0,100.95500183105469,103.5199966430664
W_N_0015,34,19,True,2,2,4,5.214727955005216e-12,95.44999694824219,97.98999786376953
W_N_0015,34,19,True,3,4,6,2.0124379929080635e-18,96.13500213623047,115.05000305175781
W_N_0015,34,31,True,1,0,2,1.0,105.44500732421875,108.66000366210938
W_N_0015,34,31,True,2,2,4,4.3071175381627943e-17,93.33999633789062,104.01000213623047
W_N_0015,34,31,True,3,4,6,5.7893428983338956e-24,84.83999633789062,88.91999816894531
W_N_0015,34,32,True,1,0,2,1.0,101.69499969482422,111.63999938964844
W_N_0015,34,32,True,2,2,4,4.1710678340937477e-17,99.61499786376953,102.94999694824219
W_N_0015,34,32,True,3,4,6,6.7256617734137516e-21,111.75999450683594,112.5199966430664
W_N_0015,34,34,True,1,0,2,1.0,90.58999633789062,92.80999755859375
W_N_0015,34,34,True,2,2,4,4.67060201278513e-12,106.70999908447266,112.33999633789062
W_N_0015,34,34,True,3,4,6,8.47855200326095e-21,114.41500091552734,115.4000015258789
W_N_0015,34,38,True,1,0,2,1.0,113.52999877929688,125.62000274658203
W_N_0015,34,38,True,2,2,4,2.8393272310903194e-16,105.41499328613281,107.05999755859375
W_N_0015,34,38,True,3,1998,2000,1.5305818808831678e-22,107.03500366210938,112.68000030517578
W_N_0015,35,5,True,1,0,2,1.0,101.86499786376953,115.87999725341797
W_N_0015,35,5,True,2,2,4,3.567625270320439e-15,94.09500122070312,97.80000305175781
W_N_0015,35,5,True,3,4,6,2.0422653761642956e-19,120.61499786376953,131.89999389648438
W_N_0015,35,21,True,1,0,2,1.0,108.97999572753906,112.87000274658203
W_N_0015,35,21,True,2,2,4,4.627583520205843e-17,113.05500030517578,125.3499984741211
W_N_0015,35,21,True,3,4,6,4.240201834032391e-22,103.91499328613281,107.69999694824219
W_N_0015,35,27,True,1,0,2,1.0,106.14999389648438,109.44999694824219
W_N_0015,35,27,True,2,2,4,4.3709788460672035e-15,102.20999908447266,103.98999786376953
W_N_0015,35,27,True,3,4,6,8.22067731638655e-20,105.52999877929688,108.87999725341797
W_N_0015,35,31,True,1,0,2,1.0,108.71000671386719,121.19000244140625
W_N_0015,35,31,True,2,2,4,3.4807776719843656e-18,100.59500122070312,111.08000183105469
W_N_0015,35,31,True,3,4,6,1.9595633051826505e-23,103.8699951171875,111.86000061035156
W_N_0015,36,7,True,1,0,2,1.0,100.98500061035156,106.61000061035156
W_N_0015,36,7,True,2,2,4,1.2541709800551045e-15,99.31999969482422,112.9000015258789
W_N_0015,36,7,True,3,4,6,8.512125519490373e-21,103.06500244140625,110.69000244140625
W_N_0015,36,8,True,1,0,2,1.0,95.37999725341797,107.73999786376953
W_N_0015,36,8,True,2,2,4,1.762516998668473e-13,110.43499755859375,113.2699966430664
W_N_0015,36,8,True,3,1998,2000,1.6400893113809778e-23,94.80999755859375,96.98999786376953
W_N_0015,36,11,True,1,0,2,1.0,103.59500122070312,108.25
W_N_0015,36,11,True,2,2,4,8.17438547813477e-15,110.69999694824219,118.08999633789062
W_N_0015,36,11,True,3,4,6,3.402370210863687e-22,114.45999908447266,117.5999984741211
W_N_0015,36,15,True,1,0,2,1.0,89.85499572753906,90.2699966430664
W_N_0015,36,15,True,2,2,4,1.4605746980926116e-15,85.46499633789062,93.20999908447266
W_N_0015,36,15,True,3,4,6,4.0401300234922174e-18,114.89999389648438,119.8499984741211
W_N_0015,36,23,True,1,0,2,1.0,94.66499328613281,99.5199966430664
W_N_0015,36,23,True,2,2,4,2.4972564164130184e-13,103.18499755859375,115.33999633789062
W_N_0015,36,23,True,3,4,6,1.0563240815402255e-21,112.6050033569336,119.9800033569336
W_N_0015,36,27,True,1,0,2,1.0,119.43499755859375,127.95999908447266
W_N_0015,36,27,True,2,2,4,3.0930092560947665e-19,97.55999755859375,98.0
W_N_0015,36,27,True,3,4,6,1.0453076737086939e-23,94.16500091552734,95.13999938964844
W_N_0015,36,28,True,1,0,2,1.0,98.625,103.51000213623047
W_N_0015,36,28,True,2,2,4,3.4042127095208242e-15,92.55499267578125,102.5199966430664
W_N_0015,36,28,True,3,4,6,4.35661649906188e-21,110.88499450683594,119.33999633789062
